IDCLI;IDVENDEDOR;PCOD;QTDVENDA;MVALOR3;VLVENDA;TENDENCIA;QP_AMAIS;QP_AMENOS;VB1;VB2;V_AMAIS;V_AMENOS;V_META;V_PROJ;TENDENCIA;A1A2;Q1;Q2;Q3;Q4;Q1A;Q2A;Q3A;Q4A;V1;V2;V3;V4;V1A;V2A;V3A;V4A
143;3;163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;54;0;20;0;0;0;0;0;4317.39;0;1638;0
143;3;170;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;3;171;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;18;4;12;0;0;0;0;0;1385.31;327.88;994.80;0
143;3;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;197.70;0;0
143;3;181;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;131.80;0
143;3;182;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;131.80;0
143;3;183;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;3;184;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;0;0;0;0;0;0;389.61;0;0;0
143;3;190;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;280.50;0;0
143;3;191;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;250.50;0;0
143;3;193;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;100.90;0;0
143;3;200;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;0;0;0;0;0;0;443.65;0;0;0
143;3;206;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;12;0;0;0;0;0;0;0;214.80;0;0
143;3;211;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;0;0;0;0;0;0;0;239.60;0;0
143;3;212;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;12;0;0;24;0;0;0;0;310.98;0;0;597.60
143;3;213;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;358.80
143;3;219;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;320.70;0
143;3;225;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;125.40;0
143;3;227;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;125.40;0
143;3;242;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;164.88;0;0;0
143;3;243;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;3;0;0;0;0;0;263.99;0;299.70;0
143;3;244;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;164.88;0;0;0
143;3;245;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;263.99;0;0;0
143;3;246;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;176.70;0
143;3;247;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;263.99;0;0;0
143;3;248;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;3;249;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;4;0;0;0;0;0;0;263.98;351.60;0;0
143;3;250;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;7;0;3;0;0;0;0;0;384.61;0;176.70;0
143;3;251;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;4;3;0;0;0;0;0;263.98;351.60;299.70;0
143;3;253;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;12;0;0;0;0;0;0;0;382.80;0;0
143;3;271;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;12;0;0;0;0;0;0;0;502.80;0;0
143;3;296;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;0;0;0;0;0;0;0;315.60;0;0
143;3;337;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;12;6;0;0;0;0;0;0;359.01;179.55;0;0
143;3;338;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;12;0;0;0;0;0;0;0;384.30;0
143;3;357;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;167.98;0;0;0
143;3;358;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;0;0;0;0;0;0;0;335.89;0;0
143;3;359;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;167.98;0;0;0
143;3;360;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;167.98;0;0;0
143;3;369;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;16;10;0;0;0;0;0;0;751.06;366.60;0
143;3;388;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;5;0;0;0;0;0;0;0;299.50;0
143;3;389;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;5;0;0;0;0;0;341.60;0;299.50;0
143;3;390;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;0;0;0;0;0;0;341.60;0;0;0
143;3;408;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;12;0;0;0;0;0;0;0;359.08;0;0;0
143;3;413;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;245.40;0
143;3;414;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;8;0;0;0;0;0;0;239.40;327.20;0
143;3;417;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;3;454;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;359.40;0;0
143;3;455;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;389.40;0;0
143;3;457;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;5;0;0;0;0;0;0;0;424.50;0;0
143;3;480;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;0;0;0;0;0;0;0;139.60;0;0
143;3;482;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;10;0;0;0;0;0;0;0;366.60;0
143;3;542;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;0;5;0;0;0;0;0;424.73;0;449.50;0
143;3;544;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;0;0;0;0;0;0;0;424.73;0;0;0
143;3;545;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;0;0;0;0;0;0;0;424.73;0;0;0
143;3;547;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;9;0;5;0;0;0;0;0;784.72;0;449.50;0
143;3;548;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;11;0;0;0;0;0;0;0;964.57;0;0;0
143;3;567;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;3;568;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;163.60;0
143;3;569;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;245.40;0
143;3;593;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;3;0;0;0;0;0;0;389.61;194.88;0;0
143;3;606;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;245.40;0
143;3;608;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;790.50
143;3;651;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;3;5;0;0;0;0;0;389.72;197.70;329.50;0
143;3;681;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;10;0;0;0;0;0;0;0;249;0
143;3;712;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;4;5;0;0;0;0;0;164.89;219.60;274.50;0
143;3;720;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;49.20;0
143;3;721;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;49.20;0
143;3;722;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;49.20;0
143;3;723;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;12;0;6;0;0;0;0;0;90.06;0;49.20;0
143;3;793;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;0;0;0;0;0;0;497.94;0;0;0
143;3;838;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;0;0;0;0;0;0;161.52;0;0;0
143;3;2949;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;3;2951;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;8;0;0;0;0;0;0;0;327.20;0
143;3;2968;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;125.40;0
143;3;3015;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;125.40;0
143;3;3112;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;10;0;0;0;0;0;0;0;409;0
143;3;3153;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;359.20
145;45;23;0;0;0;"2";3;0;0;268.41;268.41;0;268.41;268.41;"2";"?";0;0;3;0;5;0;0;0;0;0;268.41;0;460.68;0;0;0
145;45;24;0;0;0;"2";2;0;0;178.94;178.94;0;178.94;178.94;"2";"?";0;0;2;0;4;0;0;0;0;0;178.94;0;354.48;0;0;0
145;45;25;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;0;0;0;0;0;0;0;444.64;0;0;0
145;45;26;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;270.48;0;0;0
145;45;27;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;45;28;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;194.14;0
145;45;29;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;582.42;0
145;45;30;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;388.28;0
145;45;37;0;0;0;"2";2;0;0;66.06;66.06;0;66.06;66.06;"2";"?";0;0;2;0;0;1;0;0;0;0;66.06;0;0;38.90;0;0
145;45;70;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;39.86
145;45;71;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;39.86
145;45;72;0;0;0;"4";0;4;74.63;0;0;74.63;74.63;74.63;"4";"?";0;4;0;0;0;0;0;0;0;74.63;0;0;0;0;0;0
145;45;92;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;72.02;0
145;45;104;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;140.29;0;0;0
145;45;130;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;184.51;0;0;0
145;45;160;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;212.52;0
145;45;163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;8;0;0;0;0;0;0;0;640.32;0
145;45;170;0;0;0;"4";0;12;553.44;0;0;553.44;277.06;277.06;"4";"+";6;6;0;0;0;0;0;0;276.49;276.95;0;0;0;0;0;0
145;45;171;0;0;0;"4";0;12;842.11;0;0;842.11;842.11;842.11;"4";"?";12;0;0;0;15;0;0;22;842.11;0;0;0;1208.13;0;0;1766.80
145;45;174;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;6;0;0;0;0;0;0;281.40;251.84;0
145;45;178;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;1;0;0;0;0;0;0;67.90;68.20;0
145;45;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;1;0;0;0;0;0;68.10;0;68.19;0
145;45;182;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;67.90;0;0
145;45;183;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;68.19;0
145;45;184;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;1;4;0;0;0;0;0;68.09;67.90;263.23;0
145;45;203;0;0;0;"1";8;0;280.90;730.94;450.04;0;843.45;843.45;"1";"+";0;5;13;0;1;1;0;0;0;280.90;730.94;0;46.09;53.90;0;0
145;45;226;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;143.65;0
145;45;241;0;0;0;"2";3;0;0;20.81;20.81;0;20.81;20.81;"2";"?";0;0;3;0;12;0;0;0;0;0;20.81;0;87.94;0;0;0
145;45;242;0;0;0;"1";2;0;228.44;270.49;42.05;0;281;281;"1";"+";0;4;6;0;5;0;0;0;0;228.44;270.49;0;301.38;0;0;0
145;45;243;0;0;0;"4";0;2;188.48;0;0;188.48;188.48;188.48;"4";"?";0;2;0;0;4;0;0;0;0;188.48;0;0;361.42;0;0;0
145;45;244;0;0;0;"2";3;0;0;135.24;135.24;0;135.24;135.24;"2";"?";0;0;3;0;0;0;0;0;0;0;135.24;0;0;0;0;0
145;45;246;0;0;0;"2";3;0;0;135.24;135.24;0;135.24;135.24;"2";"?";0;0;3;0;0;0;0;0;0;0;135.24;0;0;0;0;0
145;45;269;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;144.30;0;0;0
145;45;283;0;0;0;"4";0;3;198.33;0;0;198.33;198.33;198.33;"4";"?";0;3;0;0;0;0;0;0;0;198.33;0;0;0;0;0;0
145;45;290;0;0;0;"4";0;2;190.49;0;0;190.49;190.49;190.49;"4";"?";0;2;0;0;0;0;0;0;0;190.49;0;0;0;0;0;0
145;45;293;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;45;374;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;119.90;0
145;45;388;0;0;0;"4";0;5;280.49;0;0;280.49;280.49;280.49;"4";"?";5;0;0;0;3;6;0;3;280.49;0;0;0;173.70;347.40;0;172.05
145;45;389;0;0;0;"4";0;6;336.60;0;0;336.60;336.60;336.60;"4";"?";6;0;0;0;3;24;0;0;336.60;0;0;0;173.70;1371.60;0;0
145;45;390;0;0;0;"4";0;4;224.39;0;0;224.39;224.39;224.39;"4";"?";4;0;0;0;0;0;0;0;224.39;0;0;0;0;0;0;0
145;45;410;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;144.30;0;0;0
145;45;413;0;0;0;"2";4;0;0;168.29;168.29;0;168.29;168.29;"2";"?";0;0;4;0;11;0;0;0;0;0;168.29;0;442.67;0;0;0
145;45;414;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;239.81;0
145;45;417;0;0;0;"2";2;0;0;84.15;84.15;0;84.15;84.15;"2";"?";0;0;2;0;0;0;3;0;0;0;84.15;0;0;0;119.90;0
145;45;474;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;10;0;0;0;0;0;0;0;540.99;0;0;0
145;45;475;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;8;0;0;0;0;0;0;0;432.88;0;0;0
145;45;476;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;162.33;0;0;0
145;45;481;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;201.48;0;0;0
145;45;493;0;0;0;"2";2;0;0;251.33;251.33;0;251.33;251.33;"2";"?";0;0;2;0;10;0;5;0;0;0;251.33;0;1159.74;0;580.50;0
145;45;496;0;0;0;"2";1;0;0;125.66;125.66;0;125.66;125.66;"2";"?";0;0;1;0;11;0;4;0;0;0;125.66;0;1386.01;0;464.40;0
145;45;497;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;348.30;0
145;45;498;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;0;0;0;0;0;0;0;632.88;0;0;0
145;45;554;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;54;0;0
145;45;557;0;0;0;"2";2;0;0;268.80;268.80;0;268.80;268.80;"2";"?";0;0;2;0;0;0;0;0;0;0;268.80;0;0;0;0;0
145;45;564;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;601.81
145;45;593;0;0;0;"4";0;2;134.65;0;0;134.65;134.65;134.65;"4";"?";2;0;0;0;0;0;0;0;134.65;0;0;0;0;0;0;0
145;45;606;0;0;0;"2";4;0;0;168.29;168.29;0;168.29;168.29;"2";"?";0;0;4;0;0;0;0;0;0;0;168.29;0;0;0;0;0
145;45;647;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;216.28
145;45;650;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;68.19;0
145;45;651;0;0;0;"4";0;2;134.66;0;0;134.66;134.66;134.66;"4";"?";2;0;0;0;1;1;1;0;134.66;0;0;0;68.10;67.90;68.20;0
145;45;792;0;0;0;"4";0;6;336.60;0;0;336.60;336.60;336.60;"4";"?";6;0;0;0;9;8;0;7;336.60;0;0;0;522.09;463.20;0;401.45
145;45;844;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;188.13;0
145;45;2951;0;0;0;"2";2;0;0;84.14;84.14;0;84.14;84.14;"2";"?";0;0;2;0;0;0;0;0;0;0;84.14;0;0;0;0;0
145;45;2958;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;59.70;0;0
145;45;2962;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;188.13;0
145;45;3105;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;8;0;0;0;0;0;0;0;199.55;0
145;45;3112;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;119.90;0
145;45;3128;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;5;0;0;0;0;0;0;0;124.72;0
145;45;3129;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;74.83;0
145;45;3159;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;110.50
145;45;3179;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;79.20
145;45;3357;0;0;0;"4";0;45;1766.69;0;0;1766.69;1766.69;1766.69;"4";"?";0;45;0;0;0;0;0;0;0;1766.69;0;0;0;0;0;0
146;45;173;0;0;0;"2";24;0;0;556.26;556.26;0;556.26;556.26;"2";"?";0;0;24;0;0;24;2;0;0;0;556.26;0;0;617.10;46;0
146;45;174;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;80.14;0
146;45;177;0;0;0;"4";0;1;67.20;0;0;67.20;67.20;67.20;"4";"?";1;0;0;0;0;0;0;0;67.20;0;0;0;0;0;0;0
146;45;180;0;0;0;"3";0;1;134.40;60.18;0;74.22;97.29;97.29;"3";"-";2;0;1;0;0;0;0;0;134.40;0;60.18;0;0;0;0;0
146;45;181;0;0;0;"4";0;1;67.20;0;0;67.20;67.20;67.20;"4";"?";1;0;0;0;0;0;0;0;67.20;0;0;0;0;0;0;0
146;45;183;0;0;0;"4";0;1;67.39;0;0;67.39;67.39;67.39;"4";"?";1;0;0;0;0;0;0;0;67.39;0;0;0;0;0;0;0
146;45;184;0;0;0;"1";3;0;67.40;240.75;173.35;0;284.09;284.09;"1";"+";1;0;4;0;0;0;0;0;67.40;0;240.75;0;0;0;0;0
146;45;203;0;0;0;"2";6;0;0;336.78;336.78;0;336.78;336.78;"2";"?";0;0;6;0;0;0;0;0;0;0;336.78;0;0;0;0;0
146;45;225;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24.05
146;45;226;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24.05
146;45;228;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24.05
146;45;273;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;60.16;0
146;45;274;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;60.16;0
146;45;371;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;90.55;0
146;45;372;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;2;0;0;0;0;0;0;91.80;90.55;0
146;45;388;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;57.25
146;45;389;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;45;390;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;57.25
146;45;474;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;1;0;0;0;0;216.70;0;0;57.25
146;45;475;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;0;0;1;0;0;0;0;270.86;0;0;57.25
146;45;476;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;1;0;0;0;0;108.34;0;0;57.25
146;45;496;0;0;0;"2";1;0;0;130.53;130.53;0;130.53;130.53;"2";"?";0;0;1;0;0;0;0;0;0;0;130.53;0;0;0;0;0
146;45;563;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;50.12;0
146;45;564;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;50.12;0
146;45;593;0;0;0;"2";6;0;0;361.12;361.12;0;361.12;361.12;"2";"?";0;0;6;0;0;0;0;0;0;0;361.12;0;0;0;0;0
146;45;650;0;0;0;"4";0;1;67.41;0;0;67.41;67.41;67.41;"4";"?";1;0;0;0;0;0;0;0;67.41;0;0;0;0;0;0;0
146;45;651;0;0;0;"1";5;0;67.20;361.12;293.92;0;434.60;434.60;"1";"+";1;0;6;0;0;0;0;0;67.20;0;361.12;0;0;0;0;0
146;45;792;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;57.25
146;45;2967;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24.05
146;45;3014;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24.05
146;45;3305;0;0;0;"2";1;0;0;60.18;60.18;0;60.18;60.18;"2";"?";0;0;1;0;0;0;0;0;0;0;60.18;0;0;0;0;0
146;45;3306;0;0;0;"2";6;0;0;361.12;361.12;0;361.12;361.12;"2";"?";0;0;6;0;0;0;0;0;0;0;361.12;0;0;0;0;0
151;3;28;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;3;462;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;261.83;0
154;25;163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;84.90;0
154;25;171;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;169.80
154;25;243;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;105.90
